Product_URL,Product_Name,Product_Price,Product_Rating,Product_Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDM2OTY3MzQ5MTgwNjU2OjE2OTc3MTkwMjQ6c3BfbXRmOjMwMDA3NTQyNjI1NTczMjo6MDo6&url=%2FSmith-Blake-Backpack-Leatherette-Borneo%2Fdp%2FB0C3LQ843T%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Smith & Blake 15.6 Inch Luxurious Laptop Backpack, Black and Brown Leatherette and Polyweave, Water Resistant, Unisex, Stylish, Durable, Multiple Pockets, Ideal for Work and Travel, Borneo Backpack","4,499",5.0 out of 5 stars,1
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-237,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,545,4.0 out of 5 stars,282
https://www.amazon.in/Wildcraft-Cracks-Backpack-Blue-11910/dp/B07ZJ71899/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-238,Wildcraft Polyester WC 1 Cracks Backpack Blue (11910) (Medium size),999,3.8 out of 5 stars,86
https://www.amazon.in/Adjustable-Compartment-Lightweight-Water-Resistant-Travel-Friendly/dp/B0C3R7SN3Q/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-239,"Amazon Basics Laptop Messenger Bag with Adjustable Shoulder Strap, Padded Compartment & Storage Pockets, Lightweight, Water-Resistant, Travel-Friendly, Fits Up To 14.1"" Laptops (Unisex, Black & Grey)",649,3.9 out of 5 stars,"1,109"
https://www.amazon.in/Shalimar-Reusable-Vegetable-Multi-Purpose-Storage/dp/B096P271BL/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-240,Shalimar Zip 'N' Lock Reusable Slider Bag (3 Boxes) Combo Pack (Small + Medium + Large) Zip Lock/Vegetable Bag/Freeze/Multi-Purpose Storage Bag (Pack of 45) Color - Natural,289,4.3 out of 5 stars,"4,087"
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-241,Mammon Women's Tote Bag,209,3.6 out of 5 stars,"2,792"
https://www.amazon.in/TRAWOC-Travel-Backpack-Versatile-trip-Olivegreen/dp/B0CFFJ9FDQ/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-242,"TRAWOC Travel Backpack - Versatile 30 Litre Laptop Backpack for Men & Women, Ideal Casual Bag for office and day trip.",899,5.0 out of 5 stars,1
https://www.amazon.in/Gear-Colorado-Navy-Laptop-Backpack/dp/B097K6SPH7/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-243,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),849,4.3 out of 5 stars,132
https://www.amazon.in/Purple-Tree-Canvas-Tote-Women/dp/B07PDYTXD7/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697719024&sprefix=ba%2Caps%2C283&sr=8-244,"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas tote bag , stylish bags for women TBAG00422",349,4.2 out of 5 stars,600
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDM2OTY3MzQ5MTgwNjU2OjE2OTc3MTkwMjQ6c3BfYnRmOjMwMDA3MDg0MTgxNTAzMjo6MDo6&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MCRFH6N%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & NAvy Blue),"1,199",4.2 out of 5 stars,"8,213"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDM2OTY3MzQ5MTgwNjU2OjE2OTc3MTkwMjQ6c3BfYnRmOjMwMDA2MzYyNTkzMzMzMjo6MDo6&url=%2FTRAWOC-Travel-Backpack-Suitable-Women-Slate%2Fdp%2FB0CF5DWBGY%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719024%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,TRAWOC Travel Backpack - 40 Litre Laptop Backpack - Suitable for Men and Women - Casual Bag with Rain Cover - Ideal Backpack for Men and Women,"1,299",0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9hdGZfbmV4dDoyMDExNTQ1NjQ1NzM5ODo6MDo6&url=%2FAmazon-Basics-Professional-Backpack-15-inch-Laptop%2Fdp%2FB09W4WB3K5%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,429",3.3 out of 5 stars,44
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9hdGZfbmV4dDozMDAwNjU3MzI5ODUzMzI6OjA6Og&url=%2FGear-Resistant-Anti-Theft-Backpack-RainCover%2Fdp%2FB0CHYQ8XZ4%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Green),"1,899",0,0
https://www.amazon.in/Lino-Perros-women-shoulder-OFFWHITE/dp/B09P69ZNBP/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-243,Lino Perros women fancy shoulder bag,868,4.1 out of 5 stars,168
https://www.amazon.in/Caprese-Yondella-Womens-Sling-Peach/dp/B07B9FBW14/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-244,Caprese Yondella Women's Sling Bag,965,4.1 out of 5 stars,"1,324"
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-245,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 LTR Hedge Polyester - Black- Medium,"1,329",3.8 out of 5 stars,"1,339"
https://www.amazon.in/COSMUS-Polyester-Black-Laptop-Backpack/dp/B01FU4B9JG/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-246,COSMUS Darwin 29 litres Office Backpack sleek everyday use backpack,"1,192",4.3 out of 5 stars,"10,009"
https://www.amazon.in/Kuber-Industries-Biodegradable-Warehouse-Washroom/dp/B0C3QR3YJV/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-247,"Kuber Industries 30 Biodegradable Garbage Bags Small|Plastic Dustbin Bags|Trash Bags For Kitchen, Office, Warehouse, Pantry or Washroom 5 LTR (Black)",63,3.8 out of 5 stars,558
https://www.amazon.in/Wildcraft-Cracks-Backpack-Blue-11910/dp/B07ZJ71899/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-248,Wildcraft Polyester WC 1 Cracks Backpack Blue (11910) (Medium size),999,3.8 out of 5 stars,86
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-249,Mammon Women's Tote Bag,209,3.6 out of 5 stars,"2,792"
https://www.amazon.in/Tommy-Hilfiger-Matias-Polyester-Backpack/dp/B0BDSGZZQQ/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-250,Tommy Hilfiger Matias Polyester 32L Laptop Backpack For Unisex - Black,"2,399",4.2 out of 5 stars,17
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9tdGY6MjAxNTM1NTA2NDI2OTg6OjA6Og&url=%2FWALKENT-Bagpack-Waterproof-Function-Pockets%2Fdp%2FB09BVWXBFG%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT ARCTIC HUNTER Premium 15.6"" Laptop Bag, Waterpoof, Side Bottle Pocket, Stylish Backpack for Office, College, Travel, Men, Women - Aura, 25L, 1 Main Compartment","3,511",4.4 out of 5 stars,85
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9tdGY6MzAwMDE2NjE4MTk2MzMyOjowOjo&url=%2FZEBRONICS-Techshield-A3-Compartment-Backpacks%2Fdp%2FB0C6QX2BYB%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"ZEBRONICS Techshield A3, 23 Liters 2 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop Polyester Fabric Office Use and Mini Business Travel Bags (Pear Green)",698,3.7 out of 5 stars,9
https://www.amazon.in/Purple-Tree-Canvas-Tote-Women/dp/B07PDYTXD7/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-253,"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas tote bag , stylish bags for women TBAG00422",349,4.2 out of 5 stars,600
https://www.amazon.in/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-254,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",469,4.0 out of 5 stars,214
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-255,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),429,4.3 out of 5 stars,"9,383"
https://www.amazon.in/POLESTAR-Backpack-compartment-polyester-warranty/dp/B09RWTQ1VW/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-256,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,"17,859"
https://www.amazon.in/American-Tourister-Liftoff-Polypropylene-Suitcase/dp/B0C4PSWHRY/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-257,American Tourister Liftoff 55 cms Small Cabin Polypropylene Hard Sided Double Spinner Wheel Luggage/Trolley Bag/Suitcase- Apple Green,"3,299",4.2 out of 5 stars,43
https://www.amazon.in/Lavie-Pamukkale-Womens-Satchel-Beige/dp/B07TDN7777/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-258,Lavie Women's Pamukkale Satchel Bag | Ladies Purse Handbag,"1,159",3.9 out of 5 stars,"2,364"
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-259,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9 out of 5 stars,247
https://www.amazon.in/Essentials-Laptop-Sleeve-14-1-Inch-Accessories/dp/B09RF6X2CY/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697719063&sprefix=ba%2Caps%2C283&sr=8-260,"Gizga Essentials Laptop Bag Sleeve Case Cover with Handle for 14.1 Inch Laptop for Men & Women, Nylon Fabric with Accessories Pouch (Grey)",299,4.2 out of 5 stars,135
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9idGY6MzAwMDcxODIxMDc4ODMyOjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MG3F91S%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & Sea Green),"1,199",4.2 out of 5 stars,"8,213"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzcxNDMyNjczMjU2NTY6MTY5NzcxOTA2MzpzcF9idGY6MzAwMDcyMDg3MTQ2MjMyOjowOjo&url=%2FCOSMUS-Casual-College-Backpack-Compartment%2Fdp%2FB0CKX9TXDW%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719063%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS RIPON Casual Travel College Laptop Backpack Dual Compartment 24 litres Bag,"1,499",0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfYXRmX25leHQ6MzAwMDY1NzMyOTg1NDMyOjowOjo&url=%2FGear-Resistant-Anti-Theft-RainCover-Navy-Mint%2Fdp%2FB0CHYNQLK4%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Navy-Mint),"1,899",5.0 out of 5 stars,1
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfYXRmX25leHQ6MzAwMDYxOTc3OTU3OTMyOjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Navy Blue & Sky Blue),"1,199",4.2 out of 5 stars,"8,213"
https://www.amazon.in/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-259,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",469,4.0 out of 5 stars,214
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-260,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),429,4.3 out of 5 stars,"9,383"
https://www.amazon.in/POLESTAR-Backpack-compartment-polyester-warranty/dp/B09RWTQ1VW/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-261,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",579,3.9 out of 5 stars,"17,859"
https://www.amazon.in/American-Tourister-Liftoff-Polypropylene-Suitcase/dp/B0C4PSWHRY/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-262,American Tourister Liftoff 55 cms Small Cabin Polypropylene Hard Sided Double Spinner Wheel Luggage/Trolley Bag/Suitcase- Apple Green,"3,299",4.2 out of 5 stars,43
https://www.amazon.in/Lavie-Pamukkale-Womens-Satchel-Beige/dp/B07TDN7777/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-263,Lavie Women's Pamukkale Satchel Bag | Ladies Purse Handbag,"1,159",3.9 out of 5 stars,"2,364"
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-264,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9 out of 5 stars,247
https://www.amazon.in/Essentials-Laptop-Sleeve-14-1-Inch-Accessories/dp/B09RF6X2CY/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-265,"Gizga Essentials Laptop Bag Sleeve Case Cover with Handle for 14.1 Inch Laptop for Men & Women, Nylon Fabric with Accessories Pouch (Grey)",299,4.2 out of 5 stars,135
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-266,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,434,4.0 out of 5 stars,59
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfbXRmOjIwMDM1NTc4Nzc4Njk4OjowOjo&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWVPZD4%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,810,3.2 out of 5 stars,18
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfbXRmOjMwMDAxNzA3MzE2MzIzMjo6MDo6&url=%2FPOLICE-VIRGO-LAPTOP-BACKPACK-NAVY%2Fdp%2FB0BSGQSQGH%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,POLICE VIRGO LAPTOP BACKPACK- NAVY,"1,149",2.0 out of 5 stars,1
https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-269,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","2,099",4.4 out of 5 stars,204
https://www.amazon.in/BIGOWL-Storage-Reusable-Ziplock-Compression/dp/B08GLXK8MN/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-270,"5 Pack Smart Saver Vacuum Bags for Travel, Space Saver Bags (1 Large/2 Medium/2 Small) Compression Storage Bags for Clothes, Bedding, Pillows, Comforters, Blankets Storage Vacuum Sealer Bags for Clothes Storage, Vaccine Sealed Compression Airtight Reusable Packing Ziplock Bag with Travelling Hand Pump",677,4.2 out of 5 stars,"10,035"
https://www.amazon.in/Eco-Right-Handbags-College-Shopping/dp/B06XRQRDCY/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-271,"Eco Right Large Tote Bag for Women with Zip, Stylish Cotton Handbags, Canvas Tote Bags for College",499,4.1 out of 5 stars,"8,246"
https://www.amazon.in/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-272,Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black),"1,494",4.1 out of 5 stars,415
https://www.amazon.in/HYDER-Unisex-Multi-functional-Laptop-Backpack/dp/B0CCKXQNXJ/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-273,"HYDER Peak Black 35L Unisex Multi-functional Laptop Bag/Backpack for Men and Women - Perfect Bags for College, School, and Business Travel with Padded Sleeve For Laptops Protection",720,5.0 out of 5 stars,1
https://www.amazon.in/Tommy-Hilfiger-Horizon-Polyester-Backpack/dp/B09X35VL4L/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-274,Tommy Hilfiger Horizon Plus Polyester 21L Laptop Backpack For Unisex - Blue+White,"1,499",4.1 out of 5 stars,17
https://www.amazon.in/amazon-basics-Backpack-Anti-Theft-Charging/dp/B0C8NT6GMJ/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-275,"amazon basics Laptop Bag/Office/College Backpack for 15.6 inch laptop, Anti-Theft Design, USB Charging Port (18 L)",719,4.6 out of 5 stars,175
https://www.amazon.in/Skybags-Ltrs-Cms-Backpack-Lpbpbn1Eblu_Blue/dp/B0B3Y27TYX/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1697719105&sprefix=ba%2Caps%2C283&sr=8-276,Skybags Unisex Beatle Nxt Laptop Backpack (E) Blue,"1,015",3.8 out of 5 stars,156
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfYnRmOjMwMDA3MjA4NzE0NjUzMjo6MDo6&url=%2FCOSMUS-Casual-College-Backpack-Compartment%2Fdp%2FB0CKX9T39R%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS RIPON Casual Travel College Laptop Backpack Dual Compartment 24 litres Bag,"1,499",0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTE1MDM1NjIwNTI5NjU2OjE2OTc3MTkxMDU6c3BfYnRmOjIwMDk3NjEyMjMxOTk4OjowOjo&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC4B4VRM%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719105%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","1,950",4.4 out of 5 stars,31
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfYXRmX25leHQ6MzAwMDE2NjE4MTk2MjMyOjowOjo&url=%2FZEBRONICS-Techshield-A3-Compartment-Backpacks%2Fdp%2FB0C6QWBRSB%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"ZEBRONICS Techshield A3, 23 Liters 2 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop Polyester Fabric Office Use and Mini Business Travel Bags (Black)",698,3.7 out of 5 stars,9
